lat,lon,num_of_peoples,p_low,p_med,p_high
59.741482,30.568034,96,1.0,0.0,0.0
59.741586,30.566777,498,1.0,0.0,0.0
59.74077,30.56445,390,1.0,0.0,0.0
59.740207,30.565321,172,1.0,0.0,0.0
59.741731,30.562716,501,1.0,0.0,0.0
59.740226,30.563282,172,1.0,0.0,0.0
59.742329,30.574403,111,1.0,0.0,0.0
59.742275,30.573747,109,1.0,0.0,0.0
59.743277,30.574861,152,1.0,0.0,0.0
59.743168,30.574125,152,1.0,0.0,0.0
59.743082,30.573379,152,1.0,0.0,0.0
59.742969,30.572661,152,1.0,0.0,0.0
59.742302,30.571412,96,1.0,0.0,0.0
59.744071,30.571627,96,0.9560439560439561,0.04395604395604396,0.0
59.7432,30.571062,300,1.0,0.0,0.0
59.744388,30.570972,96,0.9560439560439561,0.04395604395604396,0.0
59.742411,30.570163,111,1.0,0.0,0.0
59.742384,30.568852,109,1.0,0.0,0.0
59.743481,30.570343,257,0.9560439560439561,0.04395604395604396,0.0
59.743372,30.56957,255,0.9560439560439561,0.04395604395604396,0.0
59.743245,30.568771,257,1.0,0.0,0.0
59.743141,30.567998,257,1.0,0.0,0.0
59.742357,30.567675,100,1.0,0.0,0.0
59.742447,30.566606,100,1.0,0.0,0.0
59.744229,30.566947,98,0.9560439560439561,0.04395604395604396,0.0
59.743363,30.566363,303,0.9560439560439561,0.04395604395604396,0.0
59.744542,30.566247,100,0.9560439560439561,0.04395604395604396,0.0
59.742579,30.56533,109,1.0,0.0,0.0
59.742543,30.563929,109,1.0,0.0,0.0
59.74364,30.565618,255,0.9560439560439561,0.04395604395604396,0.0
59.743527,30.564818,257,0.9560439560439561,0.04395604395604396,0.0
59.743422,30.564028,257,0.9560439560439561,0.04395604395604396,0.0
59.743286,30.563264,255,1.0,0.0,0.0
59.742515,30.562653,98,1.0,0.0,0.0
59.742792,30.561881,96,1.0,0.0,0.0
59.737704,30.582623,525,1.0,0.0,0.0
59.737446,30.584078,83,0.24514501058555807,0.37328598653296197,0.38156900288148
59.737029,30.584276,235,0.24514501058555807,0.37328598653296197,0.38156900288148
59.736262,30.587285,485,0.24514501058555807,0.37328598653296197,0.38156900288148
59.73716,30.587402,89,0.24514501058555807,0.37328598653296197,0.38156900288148
59.737133,30.589073,531,0.24514501058555807,0.37328598653296197,0.38156900288148
59.73662,30.590842,316,0.24514501058555807,0.37328598653296197,0.38156900288148
59.740679,30.612698,87,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741055,30.613058,76,0.24514501058555807,0.37328598653296197,0.38156900288148
59.740371,30.613264,83,0.24514501058555807,0.37328598653296197,0.38156900288148
59.740693,30.614082,311,0.24514501058555807,0.37328598653296197,0.38156900288148
59.739817,30.614971,311,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741187,30.615887,520,0.24514501058555807,0.37328598653296197,0.38156900288148
59.75078,30.588291,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.748428,30.593295,20,0.24514501058555807,0.37328598653296197,0.38156900288148
59.747611,30.593645,20,0.24514501058555807,0.37328598653296197,0.38156900288148
59.744447,30.591336,26,0.24514501058555807,0.37328598653296197,0.38156900288148
59.744524,30.590681,30,0.24514501058555807,0.37328598653296197,0.38156900288148
59.744497,30.587231,257,0.24514501058555807,0.37328598653296197,0.38156900288148
59.74461,30.589818,26,0.24514501058555807,0.37328598653296197,0.38156900288148
59.744742,30.584967,252,0.24514501058555807,0.37328598653296197,0.38156900288148
59.744683,30.589154,33,0.24514501058555807,0.37328598653296197,0.38156900288148
59.744102,30.58556,172,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741214,30.60473,74,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741459,30.608306,70,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741577,30.603895,37,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741631,30.61101,87,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741822,30.604371,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741763,30.613336,61,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741853,30.605018,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741944,30.615905,78,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741695,30.605611,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.741817,30.607291,41,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742048,30.607758,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742094,30.608378,37,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742048,30.610596,102,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742171,30.612375,135,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742293,30.614073,135,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742416,30.615941,104,0.24514501058555807,0.37328598653296197,0.38156900288148
60.160414,29.942959,98,0.24514501058555807,0.37328598653296197,0.38156900288148
60.151682,29.923116,96,0.24514501058555807,0.37328598653296197,0.38156900288148
59.74763,30.564144,152,0.9560439560439561,0.04395604395604396,0.0
60.16096,29.943579,150,0.24514501058555807,0.37328598653296197,0.38156900288148
60.153407,29.922208,100,0.24514501058555807,0.37328598653296197,0.38156900288148
60.160732,29.944567,152,0.24514501058555807,0.37328598653296197,0.38156900288148
60.160759,29.942753,96,0.24514501058555807,0.37328598653296197,0.38156900288148
60.15989,29.94499,152,0.24514501058555807,0.37328598653296197,0.38156900288148
60.15929,29.944487,65,0.24514501058555807,0.37328598653296197,0.38156900288148
59.746519,30.565133,165,0.9560439560439561,0.04395604395604396,0.0
60.156617,29.933078,218,0.24514501058555807,0.37328598653296197,0.38156900288148
60.160074,29.946499,111,0.24514501058555807,0.37328598653296197,0.38156900288148
60.160199,29.947146,100,0.24514501058555807,0.37328598653296197,0.38156900288148
60.159962,29.946894,152,0.24514501058555807,0.37328598653296197,0.38156900288148
60.159604,29.947325,109,0.24514501058555807,0.37328598653296197,0.38156900288148
59.946703,30.379523,276,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.947153,30.378633,74,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.94714,30.37928,104,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.947185,30.379828,100,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.947144,30.380951,100,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946703,30.38211,39,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.94659,30.383709,39,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.947059,30.383655,102,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.947032,30.384068,104,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.946644,30.385721,37,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.947041,30.385038,107,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.946644,30.385721,39,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.946644,30.385721,39,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.94705,30.38759,104,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.946626,30.387931,39,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.947036,30.389054,104,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.947036,30.389054,109,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.947036,30.389054,104,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.947036,30.389054,107,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.947036,30.389054,104,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.946622,30.38856,174,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.947036,30.389054,104,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.946622,30.38856,427,0.017241379310344827,0.13505747126436782,0.8477011494252874
59.946869,30.383915,723,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,849,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,78,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,311,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,488,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,516,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,261,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,431,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,390,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,644,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,390,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,342,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,1021,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,311,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.946869,30.383915,131,0.16981132075471697,0.2138364779874214,0.6163522012578616
59.742171,30.604317,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.74266,30.603634,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742171,30.604317,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742225,30.604919,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742942,30.604057,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742488,30.605359,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743304,30.603985,37,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742298,30.605934,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742969,30.604712,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742348,30.606545,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743341,30.604605,37,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742602,30.607021,37,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742778,30.605314,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742425,30.607596,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743037,30.605727,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.7434,30.605629,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742724,30.608656,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743078,30.606356,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743449,30.606258,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742461,30.60827,37,0.24514501058555807,0.37328598653296197,0.38156900288148
59.742892,30.606949,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743159,30.607416,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743531,30.607318,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743196,30.608,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743567,30.607901,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.743005,30.608566,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.930246,30.294309,54,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.929993,30.293716,26,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.930246,30.294309,30,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.930246,30.294309,26,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.929993,30.293716,41,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.929993,30.293716,54,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.930246,30.294309,11,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.930246,30.294309,44,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.930065,30.294111,67,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.930065,30.294111,135,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.740457,30.569463,720,1.0,0.0,0.0
59.740919,30.568268,470,1.0,0.0,0.0
59.738715,30.570945,805,1.0,0.0,0.0
59.739999,30.568151,172,1.0,0.0,0.0
59.739559,30.567289,468,1.0,0.0,0.0
59.739781,30.57178,892,1.0,0.0,0.0
59.737459,30.568124,205,1.0,0.0,0.0
59.736561,30.567046,390,1.0,0.0,0.0
59.736516,30.569445,464,1.0,0.0,0.0
59.736008,30.568061,387,1.0,0.0,0.0
59.735428,30.566768,470,1.0,0.0,0.0
59.735582,30.569112,390,1.0,0.0,0.0
59.736208,30.58185,311,1.0,0.0,0.0
59.735931,30.570981,202,1.0,0.0,0.0
59.736317,30.583728,329,1.0,0.0,0.0
59.734589,30.57426,464,1.0,0.0,0.0
59.735514,30.584105,233,0.24514501058555807,0.37328598653296197,0.38156900288148
59.735341,30.574574,176,1.0,0.0,0.0
59.735101,30.585569,566,0.24514501058555807,0.37328598653296197,0.38156900288148
59.735165,30.576595,466,1.0,0.0,0.0
59.73589,30.585659,390,0.24514501058555807,0.37328598653296197,0.38156900288148
59.734874,30.578203,96,1.0,0.0,0.0
59.734897,30.588112,564,0.24514501058555807,0.37328598653296197,0.38156900288148
59.735795,30.587608,157,0.24514501058555807,0.37328598653296197,0.38156900288148
59.733074,30.582416,157,1.0,0.0,0.0
59.733428,30.583773,83,1.0,0.0,0.0
59.735119,30.589863,313,0.24514501058555807,0.37328598653296197,0.38156900288148
59.734226,30.582659,268,1.0,0.0,0.0
59.734285,30.584743,496,0.24514501058555807,0.37328598653296197,0.38156900288148
59.734312,30.586468,168,0.24514501058555807,0.37328598653296197,0.38156900288148
59.735872,30.590348,313,0.24514501058555807,0.37328598653296197,0.38156900288148
59.734081,30.588282,875,0.24514501058555807,0.37328598653296197,0.38156900288148
59.751619,30.595011,13,0.24514501058555807,0.37328598653296197,0.38156900288148
59.751927,30.590267,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.754393,30.546421,20,0.24514501058555807,0.37328598653296197,0.38156900288148
59.754393,30.546421,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.816491,30.569094,98,1.0,0.0,0.0
59.816409,30.567846,98,1.0,0.0,0.0
59.8164,30.566624,98,1.0,0.0,0.0
59.815862,30.565887,215,1.0,0.0,0.0
59.81655,30.565555,96,1.0,0.0,0.0
59.816016,30.564809,215,1.0,0.0,0.0
59.816771,30.564621,98,1.0,0.0,0.0
59.816228,30.563776,215,1.0,0.0,0.0
59.815495,30.561953,192,1.0,0.0,0.0
59.814681,30.562536,259,1.0,0.0,0.0
59.814269,30.559419,894,1.0,0.0,0.0
59.81369,30.560264,237,1.0,0.0,0.0
59.812871,30.560327,237,1.0,0.0,0.0
60.041539,30.299698,39,0.256198347107438,0.6652892561983471,0.07851239669421488
59.780613,30.12936,26,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.781519,30.129863,26,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.835211,30.087346,39,0.9512195121951219,0.04878048780487805,0.0
59.822164,30.176674,39,1.0,0.0,0.0
59.82215,30.176225,30,1.0,0.0,0.0
60.039337,30.302402,39,0.256198347107438,0.6652892561983471,0.07851239669421488
60.038937,30.302645,215,0.256198347107438,0.6652892561983471,0.07851239669421488
60.038694,30.303561,368,0.256198347107438,0.6652892561983471,0.07851239669421488
59.766928,30.12795,85,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.767005,30.128947,78,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.766928,30.12795,252,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.76681,30.128767,124,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.955061,30.296222,107,0.20251177394034536,0.31868131868131866,0.478806907378336
59.955507,30.296114,26,0.20251177394034536,0.31868131868131866,0.478806907378336
59.955115,30.296033,163,0.20251177394034536,0.31868131868131866,0.478806907378336
59.95584,30.295387,26,0.20251177394034536,0.31868131868131866,0.478806907378336
59.955651,30.294955,26,0.20251177394034536,0.31868131868131866,0.478806907378336
59.956043,30.293976,41,0.20251177394034536,0.31868131868131866,0.478806907378336
59.806179,30.580799,215,1.0,0.0,0.0
59.806876,30.580368,139,1.0,0.0,0.0
59.807477,30.581293,218,1.0,0.0,0.0
59.806409,30.581419,215,1.0,0.0,0.0
59.806658,30.582183,218,1.0,0.0,0.0
59.807577,30.584896,218,0.24514501058555807,0.37328598653296197,0.38156900288148
59.808677,30.583243,213,1.0,0.0,0.0
59.807799,30.585524,218,0.24514501058555807,0.37328598653296197,0.38156900288148
59.808876,30.583925,218,1.0,0.0,0.0
59.808048,30.586189,215,0.24514501058555807,0.37328598653296197,0.38156900288148
59.809088,30.584626,211,0.24514501058555807,0.37328598653296197,0.38156900288148
60.002139,30.150264,448,0.39655172413793105,0.3103448275862069,0.29310344827586204
60.001658,30.151611,1547,0.39655172413793105,0.3103448275862069,0.29310344827586204
59.993757,30.166074,337,1.0,0.0,0.0
59.993878,30.166532,431,1.0,0.0,0.0
59.994364,30.167502,237,1.0,0.0,0.0
60.002324,30.147973,701,0.39655172413793105,0.3103448275862069,0.29310344827586204
60.002198,30.147434,59,0.39655172413793105,0.3103448275862069,0.29310344827586204
60.001797,30.148593,274,0.39655172413793105,0.3103448275862069,0.29310344827586204
60.002238,30.146185,313,0.39655172413793105,0.3103448275862069,0.29310344827586204
60.001815,30.147443,65,0.39655172413793105,0.3103448275862069,0.29310344827586204
60.002386,30.144784,390,0.39655172413793105,0.3103448275862069,0.29310344827586204
60.00182,30.146239,215,0.39655172413793105,0.3103448275862069,0.29310344827586204
60.00182,30.146239,213,0.39655172413793105,0.3103448275862069,0.29310344827586204
60.0024,30.143544,311,0.75,0.25,0.0
59.994652,30.170835,481,1.0,0.0,0.0
60.00227,30.142844,466,0.75,0.25,0.0
59.930458,30.358062,52,0.2,0.3141104294478528,0.48588957055214727
59.93034,30.357209,102,0.2,0.3141104294478528,0.48588957055214727
59.930173,30.357936,76,0.2,0.3141104294478528,0.48588957055214727
59.929912,30.357792,139,0.2,0.3141104294478528,0.48588957055214727
59.928699,30.3572,39,0.2,0.3141104294478528,0.48588957055214727
59.928492,30.356939,37,0.2,0.3141104294478528,0.48588957055214727
59.928041,30.356714,39,0.2,0.3141104294478528,0.48588957055214727
59.936805,30.335811,26,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.940235,30.337059,879,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.936453,30.335739,26,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.935651,30.335451,33,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.937008,30.336592,322,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.935651,30.335451,26,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.935651,30.335451,26,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.935534,30.336116,311,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.934898,30.335074,26,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.934898,30.335074,26,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.998265,30.14394,390,0.75,0.25,0.0
59.933402,30.334652,309,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.933496,30.334427,231,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.931242,30.32645,70,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.931242,30.32645,70,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.931242,30.32645,74,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.933122,30.333538,85,0.3694581280788177,0.2315270935960591,0.39901477832512317
59.806658,30.572077,35,1.0,0.0,0.0
59.806898,30.571412,33,1.0,0.0,0.0
59.792278,30.122721,39,0.4444444444444444,0.5555555555555556,0.0
60.015696,30.009525,41,1.0,0.0,0.0
60.015696,30.009525,205,1.0,0.0,0.0
59.779037,30.129944,59,0.19047619047619047,0.03896103896103896,0.7705627705627706
60.015907,30.009291,59,1.0,0.0,0.0
60.016424,30.00983,70,1.0,0.0,0.0
59.779073,30.128758,70,0.19047619047619047,0.03896103896103896,0.7705627705627706
60.016492,30.009444,70,1.0,0.0,0.0
60.016258,30.008662,91,1.0,0.0,0.0
60.016744,30.00877,26,1.0,0.0,0.0
60.017058,30.008222,133,1.0,0.0,0.0
60.01642,30.007692,168,1.0,0.0,0.0
60.01642,30.007692,85,1.0,0.0,0.0
60.01731,30.007881,131,1.0,0.0,0.0
60.016645,30.007432,137,1.0,0.0,0.0
60.017558,30.007629,109,1.0,0.0,0.0
60.017,30.007423,128,1.0,0.0,0.0
60.017778,30.007458,329,1.0,0.0,0.0
59.810333,30.580503,139,1.0,0.0,0.0
60.017229,30.007063,113,1.0,0.0,0.0
59.988874,30.298845,26,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.98922,30.29836,28,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.989072,30.296914,61,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.98846,30.295548,26,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.988878,30.295521,33,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.988698,30.293832,30,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.988131,30.29103,26,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.988131,30.29103,26,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.988797,30.290634,13,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.987875,30.287616,218,0.26555023923444976,0.4784688995215311,0.25598086124401914
59.811369,30.515698,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.920722,30.280825,2,0.5586206896551724,0.4068965517241379,0.034482758620689655
59.77992,30.13015,4,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.99607,30.144326,2,0.39655172413793105,0.3103448275862069,0.29310344827586204
59.835821,30.098754,2,0.9512195121951219,0.04878048780487805,0.0
59.823145,30.518699,87,0.24514501058555807,0.37328598653296197,0.38156900288148
59.823145,30.518699,13,0.24514501058555807,0.37328598653296197,0.38156900288148
60.015093,29.997712,4,0.3333333333333333,0.3333333333333333,0.3333333333333333
59.807405,30.511252,30,0.24514501058555807,0.37328598653296197,0.38156900288148
59.807953,30.509257,39,0.24514501058555807,0.37328598653296197,0.38156900288148
59.807505,30.509877,41,0.24514501058555807,0.37328598653296197,0.38156900288148
59.807134,30.510856,26,0.24514501058555807,0.37328598653296197,0.38156900288148
59.805925,30.51392,7,0.24514501058555807,0.37328598653296197,0.38156900288148
59.807038,30.510308,26,0.24514501058555807,0.37328598653296197,0.38156900288148
59.805925,30.51392,4,0.24514501058555807,0.37328598653296197,0.38156900288148
59.805925,30.51392,4,0.24514501058555807,0.37328598653296197,0.38156900288148
59.805925,30.51392,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.775785,30.135091,2,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.776799,30.137409,2,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.966732,30.349815,2,0.07337883959044368,0.6382252559726962,0.2883959044368601
59.933974,30.355071,2,0.2,0.3141104294478528,0.48588957055214727
59.772129,30.138271,2,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.771372,30.138262,2,0.19047619047619047,0.03896103896103896,0.7705627705627706
59.794202,30.517091,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.787605,30.640861,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.692842,30.418411,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.733967,30.079979,2,1.0,0.0,0.0
59.847245,30.005527,4,0.6666666666666666,0.3333333333333333,0.0
60.077956,30.250543,2,0.9113924050632911,0.05063291139240506,0.0379746835443038
60.015341,29.996346,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
59.930088,30.356786,2,0.2,0.3141104294478528,0.48588957055214727
59.831426,30.52938,2,0.9037974683544304,0.09620253164556962,0.0
59.829685,30.541184,2,0.9037974683544304,0.09620253164556962,0.0
59.811129,30.504451,7,0.24514501058555807,0.37328598653296197,0.38156900288148
59.811129,30.504451,7,0.24514501058555807,0.37328598653296197,0.38156900288148
59.811129,30.504451,4,0.24514501058555807,0.37328598653296197,0.38156900288148
59.811129,30.504451,7,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812817,30.50234,7,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812817,30.50234,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.813478,30.5004,7,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812817,30.50234,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812817,30.50234,7,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812776,30.500211,26,0.24514501058555807,0.37328598653296197,0.38156900288148
59.81241,30.499978,24,0.24514501058555807,0.37328598653296197,0.38156900288148
59.813799,30.494866,26,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812989,30.499601,26,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812568,30.498585,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.813052,30.497651,35,0.24514501058555807,0.37328598653296197,0.38156900288148
59.814536,30.492136,4,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812726,30.497463,28,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812355,30.4974,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.811871,30.497615,11,0.24514501058555807,0.37328598653296197,0.38156900288148
59.813084,30.49669,24,0.24514501058555807,0.37328598653296197,0.38156900288148
59.812758,30.496762,26,0.24514501058555807,0.37328598653296197,0.38156900288148
59.96675,30.265751,2,0.010380622837370242,0.02768166089965398,0.9619377162629758
59.968223,30.270925,2,0.010380622837370242,0.02768166089965398,0.9619377162629758
59.968223,30.270925,2,0.010380622837370242,0.02768166089965398,0.9619377162629758
59.930065,30.294111,2,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.930065,30.294111,2,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.930065,30.294111,2,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.930065,30.294111,2,0.22839506172839505,0.35185185185185186,0.41975308641975306
59.78309,30.621915,2,0.24514501058555807,0.37328598653296197,0.38156900288148
59.783203,30.629039,98,0.24514501058555807,0.37328598653296197,0.38156900288148
59.784295,30.626919,70,0.24514501058555807,0.37328598653296197,0.38156900288148
59.784295,30.6247,111,0.24514501058555807,0.37328598653296197,0.38156900288148
59.785128,30.625131,35,0.24514501058555807,0.37328598653296197,0.38156900288148
59.784644,30.623694,54,0.24514501058555807,0.37328598653296197,0.38156900288148
59.785563,30.623155,148,0.24514501058555807,0.37328598653296197,0.38156900288148
59.78501,30.622778,98,0.24514501058555807,0.37328598653296197,0.38156900288148
59.78501,30.622778,17,0.24514501058555807,0.37328598653296197,0.38156900288148
59.78501,30.622778,44,0.24514501058555807,0.37328598653296197,0.38156900288148
59.78928,30.614863,70,0.24514501058555807,0.37328598653296197,0.38156900288148
59.791236,30.61207,17,0.24514501058555807,0.37328598653296197,0.38156900288148
59.790014,30.614073,46,0.24514501058555807,0.37328598653296197,0.38156900288148
59.791236,30.61207,17,0.24514501058555807,0.37328598653296197,0.38156900288148
59.790838,30.612878,46,0.24514501058555807,0.37328598653296197,0.38156900288148
59.791236,30.61207,78,0.24514501058555807,0.37328598653296197,0.38156900288148
59.790933,30.611315,104,0.24514501058555807,0.37328598653296197,0.38156900288148
59.789683,30.613399,17,0.24514501058555807,0.37328598653296197,0.38156900288148
59.789683,30.613399,20,0.24514501058555807,0.37328598653296197,0.38156900288148
59.789683,30.613399,17,0.24514501058555807,0.37328598653296197,0.38156900288148
59.789683,30.613399,17,0.24514501058555807,0.37328598653296197,0.38156900288148
59.788995,30.614073,250,0.24514501058555807,0.37328598653296197,0.38156900288148
59.790204,30.611827,35,0.24514501058555807,0.37328598653296197,0.38156900288148
59.789692,30.612097,213,0.24514501058555807,0.37328598653296197,0.38156900288148
59.79048,30.610974,57,0.24514501058555807,0.37328598653296197,0.38156900288148
59.790095,30.61083,70,0.24514501058555807,0.37328598653296197,0.38156900288148
60.069499,30.293805,85,0.0,1.0,0.0
59.832448,30.546349,100,0.8274509803921568,0.17254901960784313,0.0
59.832448,30.546349,67,0.8274509803921568,0.17254901960784313,0.0
